#_psys_name,psys_pictureurl,st_name,st_mass,st_radius,st_efftemp,st_pictureurl,pl_name,pl_mass,pl_radius,pl_semimajor,pl_ecc,pl_orbper,pl_pictureurl
OGLE-2015-BLG-1649L_System,http://bit.ly/2Iz4jPB,OGLE-2015-BLG-1649L,6.76E+29,0,0,http://bit.ly/336nzNZ,OGLE-2015-BLG-1649L_b,4.82E+27,0,3.10E+08,0,0,http://bit.ly/2Q2PngD
Kepler-1197_System,http://bit.ly/2Iz4jPB,Kepler-1197,1.55E+30,500904,4708,http://bit.ly/336nzNZ,Kepler-1197_b,0,8007.104,0,0,2.03231845,http://bit.ly/2Q2PngD
OGLE-TR-10_System,http://bit.ly/2Iz4jPB,OGLE-TR-10,2.27E+30,813969,5950,http://bit.ly/336nzNZ,OGLE-TR-10_b,1.18E+27,89365,6492547.601,0,3.101278,http://bit.ly/2Q2PngD
HD_114386_System,http://bit.ly/2Iz4jPB,HD_114386,1.19E+30,528732,4836,http://bit.ly/336nzNZ,HD_114386_b,2.16E+27,0,2.59E+08,0.23,937.70001,http://bit.ly/2Q2PngD
Kepler-1060_System,http://bit.ly/2Iz4jPB,Kepler-1060,1.97E+30,688743,5797,http://bit.ly/336nzNZ,Kepler-1060_b,0,15156.304,0,0,46.8779367,http://bit.ly/2Q2PngD
CoRoT-22_System,http://bit.ly/2Iz4jPB,CoRoT-22,2.19E+30,793098,5939,http://bit.ly/336nzNZ,CoRoT-22_b,7.21E+25,31099.02,1.38E+07,0.077,9.75598,http://bit.ly/2Q2PngD
Kepler-507_System,http://bit.ly/2Iz4jPB,Kepler-507,2.31E+30,918324,6113,http://bit.ly/336nzNZ,Kepler-507_b,0,8293.072,0,0,3.56809693,http://bit.ly/2Q2PngD
HD_83443_System,http://bit.ly/2Iz4jPB,HD_83443,1.57E+30,653958,5442,http://bit.ly/336nzNZ,HD_83443_b,6.45E+26,0,5983914.84,0.01,2.9857,http://bit.ly/2Q2PngD
HW_Vir_System,http://bit.ly/2Iz4jPB,HW_Vir,9.55E+29,0,0,http://bit.ly/336nzNZ,HW_Vir_b,2.75E+28,0,7.02E+08,0.4,4640,http://bit.ly/2Q2PngD
Kepler-1012_System,http://bit.ly/2Iz4jPB,Kepler-1012,1.89E+30,633087,5556,http://bit.ly/336nzNZ,Kepler-1012_b,0,8221.58,0,0,5.50860439,http://bit.ly/2Q2PngD
HD_129445_System,http://bit.ly/2Iz4jPB,HD_129445,1.97E+30,0,0,http://bit.ly/336nzNZ,HD_129445_b,3.04E+27,0,4.34E+08,0.7,1840,http://bit.ly/2Q2PngD
GJ_27.1_System,http://bit.ly/2Iz4jPB,GJ_27.1,1.05E+30,0,3542,http://bit.ly/336nzNZ,GJ_27.1_b,7.76E+25,0,1.51E+07,0.08,15.819,http://bit.ly/2Q2PngD
Kepler-1458_System,http://bit.ly/2Iz4jPB,Kepler-1458,1.91E+30,653958,5653,http://bit.ly/336nzNZ,Kepler-1458_b,0,17587.032,0,0,47.9872764,http://bit.ly/2Q2PngD
HD_187123_System,http://bit.ly/2Iz4jPB,HD_187123,1.99E+30,0,5830,http://bit.ly/336nzNZ,HD_187123_b,9.93E+26,0,6372869.305,0.0103,3.0965828,http://bit.ly/2Q2PngD
HD_187123_System,http://bit.ly/2Iz4jPB,HD_187123,1.99E+30,0,5830,http://bit.ly/336nzNZ,HD_187123_c,3.78E+27,0,7.32E+08,0.252,3810,http://bit.ly/2Q2PngD
K2-162_System,http://bit.ly/2Iz4jPB,K2-162,1.49E+30,480033,4842,http://bit.ly/336nzNZ,K2-162_b,0,9150.976,1.19E+07,0,9.45889,http://bit.ly/2Q2PngD
xi_Aql_System,http://bit.ly/2Iz4jPB,xi_Aql,4.38E+30,8348400,4780,http://bit.ly/336nzNZ,xi_Aql_b,5.31E+27,0,1.02E+08,0,136.75,http://bit.ly/2Q2PngD
Kepler-83_System,http://bit.ly/2Iz4jPB,Kepler-83,0,410463,4648,http://bit.ly/336nzNZ,Kepler-83_b,0,18015.984,0,0,9.77,http://bit.ly/2Q2PngD
Kepler-83_System,http://bit.ly/2Iz4jPB,Kepler-83,0,410463,4648,http://bit.ly/336nzNZ,Kepler-83_c,0,15084.812,0,0,20.09,http://bit.ly/2Q2PngD
Kepler-83_System,http://bit.ly/2Iz4jPB,Kepler-83,0,410463,4648,http://bit.ly/336nzNZ,Kepler-83_d,0,12368.116,7629491.421,0,5.169796,http://bit.ly/2Q2PngD
HIP_65407_System,http://bit.ly/2Iz4jPB,HIP_65407,1.85E+30,0,5460,http://bit.ly/336nzNZ,HIP_65407_b,8.12E+26,0,2.65E+07,0.14,28.125,http://bit.ly/2Q2PngD
HIP_65407_System,http://bit.ly/2Iz4jPB,HIP_65407,1.85E+30,0,5460,http://bit.ly/336nzNZ,HIP_65407_c,1.49E+27,0,4.73E+07,0.12,67.3,http://bit.ly/2Q2PngD
Kepler-800_System,http://bit.ly/2Iz4jPB,Kepler-800,1.69E+30,570474,5315,http://bit.ly/336nzNZ,Kepler-800_b,0,18158.968,0,0,14.13176026,http://bit.ly/2Q2PngD
PSR_J2322-2650_System,http://bit.ly/2Iz4jPB,PSR_J2322-2650,2.78E+30,0,0,http://bit.ly/336nzNZ,PSR_J2322-2650_b,1.51E+27,0,1525898.284,0.0017,0.322964,http://bit.ly/2Q2PngD
Kepler-739_System,http://bit.ly/2Iz4jPB,Kepler-739,1.85E+30,626130,5601,http://bit.ly/336nzNZ,Kepler-739_b,0,21161.632,0,0,12.53248465,http://bit.ly/2Q2PngD
Kepler-486_System,http://bit.ly/2Iz4jPB,Kepler-486,1.57E+30,521775,4926,http://bit.ly/336nzNZ,Kepler-486_b,0,70133.652,0,0,30.36044667,http://bit.ly/2Q2PngD
Kepler-798_System,http://bit.ly/2Iz4jPB,Kepler-798,2.37E+30,897453,6224,http://bit.ly/336nzNZ,Kepler-798_b,0,15227.796,0,0,13.71933369,http://bit.ly/2Q2PngD
Kepler-811_System,http://bit.ly/2Iz4jPB,Kepler-811,2.01E+30,862668,5747,http://bit.ly/336nzNZ,Kepler-811_b,0,17229.572,0,0,23.58447697,http://bit.ly/2Q2PngD
OGLE-2014-BLG-1722L_System,http://bit.ly/2Iz4jPB,OGLE-2014-BLG-1722L,7.96E+29,0,0,http://bit.ly/336nzNZ,OGLE-2014-BLG-1722L_b,3.30E+26,0,2.84E+08,0,0,http://bit.ly/2Q2PngD
OGLE-2014-BLG-1722L_System,http://bit.ly/2Iz4jPB,OGLE-2014-BLG-1722L,7.96E+29,0,0,http://bit.ly/336nzNZ,OGLE-2014-BLG-1722L_c,5.00E+26,0,3.74E+08,0,0,http://bit.ly/2Q2PngD
K2-84_System,http://bit.ly/2Iz4jPB,K2-84,1.89E+30,647001,5652,http://bit.ly/336nzNZ,K2-84_b,0,15370.78,9948258.422,0,6.4215,http://bit.ly/2Q2PngD
K2-84_System,http://bit.ly/2Iz4jPB,K2-84,1.89E+30,647001,5652,http://bit.ly/336nzNZ,K2-84_c,0,12940.052,2.64E+07,0,27.86,http://bit.ly/2Q2PngD
Kepler-1499_System,http://bit.ly/2Iz4jPB,Kepler-1499,1.63E+30,542646,5097,http://bit.ly/336nzNZ,Kepler-1499_b,0,7578.152,0,0,44.2008,http://bit.ly/2Q2PngD
K2-195_System,http://bit.ly/2Iz4jPB,K2-195,1.87E+30,688743,5713,http://bit.ly/336nzNZ,K2-195_b,0,19946.268,1.81E+07,0,15.852975,http://bit.ly/2Q2PngD
K2-195_System,http://bit.ly/2Iz4jPB,K2-195,1.87E+30,688743,5713,http://bit.ly/336nzNZ,K2-195_c,0,16443.16,0,0,28.482786,http://bit.ly/2Q2PngD
NGTS-6_System,http://bit.ly/2Iz4jPB,NGTS-6,1.53E+30,521775,4730,http://bit.ly/336nzNZ,NGTS-6_b,2.54E+27,94798.392,2508756.297,0,0.882059,http://bit.ly/2Q2PngD
Kepler-497_System,http://bit.ly/2Iz4jPB,Kepler-497,2.17E+30,772227,5834,http://bit.ly/336nzNZ,Kepler-497_b,0,38534.188,0,0,3.57320367,http://bit.ly/2Q2PngD
HD_43197_System,http://bit.ly/2Iz4jPB,HD_43197,1.91E+30,695700,5508,http://bit.ly/336nzNZ,HD_43197_b,1.14E+27,0,1.38E+08,0.83,327.8,http://bit.ly/2Q2PngD
Kepler-224_System,http://bit.ly/2Iz4jPB,Kepler-224,0,473076,5018,http://bit.ly/336nzNZ,Kepler-224_b,0,8865.008,5684719.098,0,3.132924,http://bit.ly/2Q2PngD
Kepler-224_System,http://bit.ly/2Iz4jPB,Kepler-224,0,473076,5018,http://bit.ly/336nzNZ,Kepler-224_c,0,19874.776,8676676.518,0,5.925003,http://bit.ly/2Q2PngD
Kepler-224_System,http://bit.ly/2Iz4jPB,Kepler-224,0,473076,5018,http://bit.ly/336nzNZ,Kepler-224_d,0,14655.86,1.33E+07,0,11.349393,http://bit.ly/2Q2PngD
Kepler-224_System,http://bit.ly/2Iz4jPB,Kepler-224,0,473076,5018,http://bit.ly/336nzNZ,Kepler-224_e,0,12582.592,1.86E+07,0,18.643577,http://bit.ly/2Q2PngD
Kepler-993_System,http://bit.ly/2Iz4jPB,Kepler-993,1.13E+30,375678,3843,http://bit.ly/336nzNZ,Kepler-993_b,0,18945.38,0,0,22.08557563,http://bit.ly/2Q2PngD
MOA-2010-BLG-353L_System,http://bit.ly/2Iz4jPB,MOA-2010-BLG-353L,3.58E+29,0,0,http://bit.ly/336nzNZ,MOA-2010-BLG-353L_b,5.12E+26,0,2.57E+08,0,0,http://bit.ly/2Q2PngD
WASP-18_System,http://bit.ly/2Iz4jPB,WASP-18,2.43E+30,855711,6400,http://bit.ly/336nzNZ,WASP-18_b,1.98E+28,0,2991957.42,0,0.94124,http://bit.ly/2Q2PngD
WASP-18_System,http://bit.ly/2Iz4jPB,WASP-18,2.43E+30,855711,6400,http://bit.ly/336nzNZ,WASP-18_c,3.30E+26,0,5235925.485,0.015,2.1558,http://bit.ly/2Q2PngD
Kepler-120_System,http://bit.ly/2Iz4jPB,Kepler-120,0,368721,4096,http://bit.ly/336nzNZ,Kepler-120_b,0,13726.464,8227882.905,0,6.312501,http://bit.ly/2Q2PngD
Kepler-120_System,http://bit.ly/2Iz4jPB,Kepler-120,0,368721,4096,http://bit.ly/336nzNZ,Kepler-120_c,0,9722.912,1.32E+07,0,12.794585,http://bit.ly/2Q2PngD
Kepler-1395_System,http://bit.ly/2Iz4jPB,Kepler-1395,2.33E+30,855711,6138,http://bit.ly/336nzNZ,Kepler-1395_b,0,5075.932,0,0,3.78470649,http://bit.ly/2Q2PngD
Kepler-1583_System,http://bit.ly/2Iz4jPB,Kepler-1583,1.87E+30,633087,5645,http://bit.ly/336nzNZ,Kepler-1583_b,0,3860.568,0,0,9.32807355,http://bit.ly/2Q2PngD
Kepler-948_System,http://bit.ly/2Iz4jPB,Kepler-948,1.91E+30,653958,5679,http://bit.ly/336nzNZ,Kepler-948_b,0,11796.18,0,0,7.76846622,http://bit.ly/2Q2PngD
GJ_536_System,http://bit.ly/2Iz4jPB,GJ_536,1.03E+30,347850,3685,http://bit.ly/336nzNZ,GJ_536_b,3.20E+25,0,9964714.187,0.08,8.7076,http://bit.ly/2Q2PngD
WASP-59_System,http://bit.ly/2Iz4jPB,WASP-59,1.43E+30,424377,4650,http://bit.ly/336nzNZ,WASP-59_b,1.64E+27,55406.3,1.04E+07,0.1,7.919585,http://bit.ly/2Q2PngD
K2-121_System,http://bit.ly/2Iz4jPB,K2-121,1.43E+30,473076,4551,http://bit.ly/336nzNZ,K2-121_b,0,47828.148,7853888.228,0,5.185761,http://bit.ly/2Q2PngD
K2-258_System,http://bit.ly/2Iz4jPB,K2-258,2.41E+30,911367,6351,http://bit.ly/336nzNZ,K2-258_b,0,19159.856,2.23E+07,0,19.0921,http://bit.ly/2Q2PngD
EPIC_211945201_System,http://bit.ly/2Iz4jPB,EPIC_211945201,2.33E+30,967023,6069,http://bit.ly/336nzNZ,EPIC_211945201_b,0,36746.888,2.23E+07,0,19.49221,http://bit.ly/2Q2PngD
Kepler-1138_System,http://bit.ly/2Iz4jPB,Kepler-1138,1.89E+30,640044,5582,http://bit.ly/336nzNZ,Kepler-1138_b,0,10866.784,0,0,3.17060005,http://bit.ly/2Q2PngD
MOA-2010-BLG-328L_System,http://bit.ly/2Iz4jPB,MOA-2010-BLG-328L,2.19E+29,0,0,http://bit.ly/336nzNZ,MOA-2010-BLG-328L_b,5.49E+25,0,1.38E+08,0,0,http://bit.ly/2Q2PngD
HD_171028_System,http://bit.ly/2Iz4jPB,HD_171028,3.04E+30,1718379,5671,http://bit.ly/336nzNZ,HD_171028_b,4.97E+27,0,1.97E+08,0.59,550,http://bit.ly/2Q2PngD
Kepler-1321_System,http://bit.ly/2Iz4jPB,Kepler-1321,1.07E+30,368721,4094,http://bit.ly/336nzNZ,Kepler-1321_b,0,31384.988,0,0,11.12830484,http://bit.ly/2Q2PngD
Kepler-1321_System,http://bit.ly/2Iz4jPB,Kepler-1321,1.07E+30,368721,4094,http://bit.ly/336nzNZ,Kepler-1321_c,0,15299.288,0,0,2.22649109,http://bit.ly/2Q2PngD
Kepler-1004_System,http://bit.ly/2Iz4jPB,Kepler-1004,2.21E+30,2358423,4972,http://bit.ly/336nzNZ,Kepler-1004_b,0,40035.52,0,0,5.28789787,http://bit.ly/2Q2PngD
HD_141937_System,http://bit.ly/2Iz4jPB,HD_141937,2.17E+30,716571,5870,http://bit.ly/336nzNZ,HD_141937_b,1.84E+28,0,2.24E+08,0.41,653.21997,http://bit.ly/2Q2PngD
HD_130322_System,http://bit.ly/2Iz4jPB,HD_130322,1.83E+30,591345,5387,http://bit.ly/336nzNZ,HD_130322_b,2.18E+27,0,1.38E+07,0.029,10.70871,http://bit.ly/2Q2PngD
K2-165_System,http://bit.ly/2Iz4jPB,K2-165,1.65E+30,556560,5185,http://bit.ly/336nzNZ,K2-165_b,0,8150.088,0,0,2.354992,http://bit.ly/2Q2PngD
K2-165_System,http://bit.ly/2Iz4jPB,K2-165,1.65E+30,556560,5185,http://bit.ly/336nzNZ,K2-165_c,0,9937.388,0,0,4.382745,http://bit.ly/2Q2PngD
K2-165_System,http://bit.ly/2Iz4jPB,K2-165,1.65E+30,556560,5185,http://bit.ly/336nzNZ,K2-165_d,0,16872.112,0,0,14.101361,http://bit.ly/2Q2PngD
Kepler-904_System,http://bit.ly/2Iz4jPB,Kepler-904,2.31E+30,869625,6160,http://bit.ly/336nzNZ,Kepler-904_b,0,11295.736,0,0,3.02166863,http://bit.ly/2Q2PngD
Kepler-1354_System,http://bit.ly/2Iz4jPB,Kepler-1354,2.31E+30,862668,6168,http://bit.ly/336nzNZ,Kepler-1354_b,0,18945.38,0,0,76.613377,http://bit.ly/2Q2PngD
Kepler-1511_System,http://bit.ly/2Iz4jPB,Kepler-1511,2.33E+30,897453,6064,http://bit.ly/336nzNZ,Kepler-1511_b,0,10723.8,0,0,23.2382792,http://bit.ly/2Q2PngD
K2-154_System,http://bit.ly/2Iz4jPB,K2-154,1.29E+30,438291,4097,http://bit.ly/336nzNZ,K2-154_b,0,12725.576,6058713.776,0,3.67626,http://bit.ly/2Q2PngD
K2-154_System,http://bit.ly/2Iz4jPB,K2-154,1.29E+30,438291,4097,http://bit.ly/336nzNZ,K2-154_c,0,13226.02,1.01E+07,0,7.95486,http://bit.ly/2Q2PngD
Kepler-1490_System,http://bit.ly/2Iz4jPB,Kepler-1490,1.79E+30,605259,5515,http://bit.ly/336nzNZ,Kepler-1490_b,0,19374.332,0,0,92.4362973,http://bit.ly/2Q2PngD
WASP-190_System,http://bit.ly/2Iz4jPB,WASP-190,2.69E+30,1113120,6400,http://bit.ly/336nzNZ,WASP-190_b,1.90E+27,82215.8,9918338.847,0,5.367753,http://bit.ly/2Q2PngD
Kepler-1365_System,http://bit.ly/2Iz4jPB,Kepler-1365,1.99E+30,730485,5770,http://bit.ly/336nzNZ,Kepler-1365_b,0,5862.344,0,0,7.69993485,http://bit.ly/2Q2PngD
Kepler-1365_System,http://bit.ly/2Iz4jPB,Kepler-1365,1.99E+30,730485,5770,http://bit.ly/336nzNZ,Kepler-1365_c,0,5075.932,0,0,4.77468005,http://bit.ly/2Q2PngD
Kepler-1071_System,http://bit.ly/2Iz4jPB,Kepler-1071,1.71E+30,563517,5215,http://bit.ly/336nzNZ,Kepler-1071_b,0,15156.304,0,0,6.1799844,http://bit.ly/2Q2PngD
Kepler-352_System,http://bit.ly/2Iz4jPB,Kepler-352,0,542646,5212,http://bit.ly/336nzNZ,Kepler-352_b,0,5504.884,1.27E+07,0,10.05537,http://bit.ly/2Q2PngD
Kepler-352_System,http://bit.ly/2Iz4jPB,Kepler-352,0,542646,5212,http://bit.ly/336nzNZ,Kepler-352_c,0,7935.612,1.77E+07,0,16.332995,http://bit.ly/2Q2PngD
MOA-2009-BLG-387L_System,http://bit.ly/2Iz4jPB,MOA-2009-BLG-387L,3.78E+29,0,0,http://bit.ly/336nzNZ,MOA-2009-BLG-387L_b,4.86E+27,0,2.72E+08,0,1982,http://bit.ly/2Q2PngD
WASP-29_System,http://bit.ly/2Iz4jPB,WASP-29,1.53E+30,549603,4800,http://bit.ly/336nzNZ,WASP-29_b,4.37E+26,55048.84,0,0.03,3.92273,http://bit.ly/2Q2PngD
Kepler-414_System,http://bit.ly/2Iz4jPB,Kepler-414,1.77E+30,660915,0,http://bit.ly/336nzNZ,Kepler-414_b,2.09E+25,10938.276,0,0,4.7,http://bit.ly/2Q2PngD
Kepler-414_System,http://bit.ly/2Iz4jPB,Kepler-414,1.77E+30,660915,0,http://bit.ly/336nzNZ,Kepler-414_c,1.78E+26,19231.348,0,0,7.171,http://bit.ly/2Q2PngD
Kepler-393_System,http://bit.ly/2Iz4jPB,Kepler-393,0,960066,6189,http://bit.ly/336nzNZ,Kepler-393_b,0,8221.58,1.36E+07,0,9.182417,http://bit.ly/2Q2PngD
Kepler-393_System,http://bit.ly/2Iz4jPB,Kepler-393,0,960066,6189,http://bit.ly/336nzNZ,Kepler-393_c,0,8507.548,1.86E+07,0,14.613612,http://bit.ly/2Q2PngD
K2-247_System,http://bit.ly/2Iz4jPB,K2-247,1.47E+30,480033,4667,http://bit.ly/336nzNZ,K2-247_b,0,13511.988,4547775.278,0,2.25021,http://bit.ly/2Q2PngD
K2-247_System,http://bit.ly/2Iz4jPB,K2-247,1.47E+30,480033,4667,http://bit.ly/336nzNZ,K2-247_c,0,13940.94,9200269.067,0,6.49424,http://bit.ly/2Q2PngD
Kepler-1594_System,http://bit.ly/2Iz4jPB,Kepler-1594,2.11E+30,751356,5946,http://bit.ly/336nzNZ,Kepler-1594_b,0,6791.74,0,0,2.71603809,http://bit.ly/2Q2PngD
UKIRT-2017-BLG-001L_System,http://bit.ly/2Iz4jPB,UKIRT-2017-BLG-001L,1.61E+30,0,0,http://bit.ly/336nzNZ,UKIRT-2017-BLG-001L_b,2.43E+27,0,6.25E+08,0,0,http://bit.ly/2Q2PngD
K2-12_System,http://bit.ly/2Iz4jPB,K2-12,2.01E+30,702657,5800,http://bit.ly/336nzNZ,K2-12_b,0,14870.336,1.20E+07,0,8.28212,http://bit.ly/2Q2PngD
Kepler-16_System,http://bit.ly/2Iz4jPB,Kepler-16,1.37E+30,452205,4450,http://bit.ly/336nzNZ,Kepler-16_b,6.32E+26,53904.968,1.05E+08,0.0069,228.776,http://bit.ly/2Q2PngD
Kepler-1645_System,http://bit.ly/2Iz4jPB,Kepler-1645,2.03E+30,709614,5812,http://bit.ly/336nzNZ,Kepler-1645_b,0,11367.228,0,0,16.1779561,http://bit.ly/2Q2PngD
Kepler-602_System,http://bit.ly/2Iz4jPB,Kepler-602,2.15E+30,786141,6062,http://bit.ly/336nzNZ,Kepler-602_b,0,13297.512,0,0,15.28469497,http://bit.ly/2Q2PngD
Kepler-131_System,http://bit.ly/2Iz4jPB,Kepler-131,2.03E+30,716571,5685,http://bit.ly/336nzNZ,Kepler-131_b,9.68E+25,15370.78,0,0,16.092,http://bit.ly/2Q2PngD
Kepler-131_System,http://bit.ly/2Iz4jPB,Kepler-131,2.03E+30,716571,5685,http://bit.ly/336nzNZ,Kepler-131_c,4.93E+25,5361.9,0,0,25.5169,http://bit.ly/2Q2PngD
Kepler-937_System,http://bit.ly/2Iz4jPB,Kepler-937,2.29E+30,848754,6095,http://bit.ly/336nzNZ,Kepler-937_b,0,23735.344,0,0,67.668827,http://bit.ly/2Q2PngD
Kepler-937_System,http://bit.ly/2Iz4jPB,Kepler-937,2.29E+30,848754,6095,http://bit.ly/336nzNZ,Kepler-937_c,0,17015.096,0,0,153.343364,http://bit.ly/2Q2PngD
Kepler-1310_System,http://bit.ly/2Iz4jPB,Kepler-1310,1.81E+30,612216,5549,http://bit.ly/336nzNZ,Kepler-1310_b,0,9150.976,0,0,0.67933627,http://bit.ly/2Q2PngD
Kepler-1149_System,http://bit.ly/2Iz4jPB,Kepler-1149,2.03E+30,702657,5833,http://bit.ly/336nzNZ,Kepler-1149_b,0,9150.976,0,0,3.73089898,http://bit.ly/2Q2PngD
Kepler-907_System,http://bit.ly/2Iz4jPB,Kepler-907,2.15E+30,960066,6106,http://bit.ly/336nzNZ,Kepler-907_b,0,7649.644,0,0,15.86621821,http://bit.ly/2Q2PngD
K2-42_System,http://bit.ly/2Iz4jPB,K2-42,1.39E+30,445248,4613,http://bit.ly/336nzNZ,K2-42_b,0,13726.464,9230188.641,0,6.68796,http://bit.ly/2Q2PngD
K2-53_System,http://bit.ly/2Iz4jPB,K2-53,1.69E+30,563517,5263,http://bit.ly/336nzNZ,K2-53_b,0,16586.144,1.47E+07,0,12.20772,http://bit.ly/2Q2PngD
Kepler-1615_System,http://bit.ly/2Iz4jPB,Kepler-1615,2.07E+30,730485,5865,http://bit.ly/336nzNZ,Kepler-1615_b,0,13154.528,0,0,47.3126192,http://bit.ly/2Q2PngD
GJ_667_C_System,http://bit.ly/2Iz4jPB,GJ_667_C,6.56E+29,0,3350,http://bit.ly/336nzNZ,GJ_667_C_b,3.42E+25,0,7554692.486,0.13,7.2004,http://bit.ly/2Q2PngD
GJ_667_C_System,http://bit.ly/2Iz4jPB,GJ_667_C,6.56E+29,0,3350,http://bit.ly/336nzNZ,GJ_667_C_c,2.28E+25,0,1.87E+07,0.02,28.14,http://bit.ly/2Q2PngD
GJ_667_C_System,http://bit.ly/2Iz4jPB,GJ_667_C,6.56E+29,0,3350,http://bit.ly/336nzNZ,GJ_667_C_e,1.52E+25,0,3.19E+07,0.02,62.24,http://bit.ly/2Q2PngD
GJ_667_C_System,http://bit.ly/2Iz4jPB,GJ_667_C,6.56E+29,0,3350,http://bit.ly/336nzNZ,GJ_667_C_f,1.52E+25,0,2.33E+07,0.03,39.026,http://bit.ly/2Q2PngD
GJ_667_C_System,http://bit.ly/2Iz4jPB,GJ_667_C,6.56E+29,0,3350,http://bit.ly/336nzNZ,GJ_667_C_g,2.66E+25,0,8.21E+07,0.08,256.2,http://bit.ly/2Q2PngD
Kepler-1604_System,http://bit.ly/2Iz4jPB,Kepler-1604,1.61E+30,528732,4976,http://bit.ly/336nzNZ,Kepler-1604_b,0,9007.992,0,0,0.68368426,http://bit.ly/2Q2PngD
Kepler-19_System,http://bit.ly/2Iz4jPB,Kepler-19,1.87E+30,598302,5544,http://bit.ly/336nzNZ,Kepler-19_b,5.02E+25,0,0,0.12,9.28716,http://bit.ly/2Q2PngD
Kepler-19_System,http://bit.ly/2Iz4jPB,Kepler-19,1.87E+30,598302,5544,http://bit.ly/336nzNZ,Kepler-19_c,7.82E+25,0,0,0.21,28.731,http://bit.ly/2Q2PngD
Kepler-19_System,http://bit.ly/2Iz4jPB,Kepler-19,1.87E+30,598302,5544,http://bit.ly/336nzNZ,Kepler-19_d,1.34E+26,0,0,0.05,62.95,http://bit.ly/2Q2PngD
Kepler-1351_System,http://bit.ly/2Iz4jPB,Kepler-1351,1.39E+30,466119,4439,http://bit.ly/336nzNZ,Kepler-1351_b,0,4146.536,0,0,0.91614077,http://bit.ly/2Q2PngD
Kepler-654_System,http://bit.ly/2Iz4jPB,Kepler-654,2.07E+30,772227,5865,http://bit.ly/336nzNZ,Kepler-654_b,0,13226.02,0,0,13.72465129,http://bit.ly/2Q2PngD
Kepler-643_System,http://bit.ly/2Iz4jPB,Kepler-643,1.99E+30,1753164,4908,http://bit.ly/336nzNZ,Kepler-643_b,0,64771.752,0,0,16.33889626,http://bit.ly/2Q2PngD
HD_233832_System,http://bit.ly/2Iz4jPB,HD_233832,1.41E+30,473076,4981,http://bit.ly/336nzNZ,HD_233832_b,3.38E+27,0,4.23E+08,0.359,2058,http://bit.ly/2Q2PngD
Kepler-1108_System,http://bit.ly/2Iz4jPB,Kepler-1108,1.75E+30,584388,5406,http://bit.ly/336nzNZ,Kepler-1108_b,0,9293.96,0,0,4.51005748,http://bit.ly/2Q2PngD
Kepler-1362_System,http://bit.ly/2Iz4jPB,Kepler-1362,1.59E+30,514818,4857,http://bit.ly/336nzNZ,Kepler-1362_b,0,16586.144,0,0,136.205626,http://bit.ly/2Q2PngD
Kepler-360_System,http://bit.ly/2Iz4jPB,Kepler-360,0,737442,6053,http://bit.ly/336nzNZ,Kepler-360_b,0,10509.324,6582306.324,0,3.289672,http://bit.ly/2Q2PngD
Kepler-360_System,http://bit.ly/2Iz4jPB,Kepler-360,0,737442,6053,http://bit.ly/336nzNZ,Kepler-360_c,0,13369.004,1.12E+07,0,7.186434,http://bit.ly/2Q2PngD
tau_Cet_System,http://bit.ly/2Iz4jPB,tau_Cet,1.55E+30,0,0,http://bit.ly/336nzNZ,tau_Cet_e,2.35E+25,0,8.05E+07,0.18,162.87,http://bit.ly/2Q2PngD
tau_Cet_System,http://bit.ly/2Iz4jPB,tau_Cet,1.55E+30,0,0,http://bit.ly/336nzNZ,tau_Cet_f,2.35E+25,0,2.00E+08,0.16,636.13,http://bit.ly/2Q2PngD
tau_Cet_System,http://bit.ly/2Iz4jPB,tau_Cet,1.55E+30,0,0,http://bit.ly/336nzNZ,tau_Cet_g,1.05E+25,0,1.99E+07,0.06,20,http://bit.ly/2Q2PngD
tau_Cet_System,http://bit.ly/2Iz4jPB,tau_Cet,1.55E+30,0,0,http://bit.ly/336nzNZ,tau_Cet_h,1.09E+25,0,3.64E+07,0.23,49.41,http://bit.ly/2Q2PngD
Kepler-1563_System,http://bit.ly/2Iz4jPB,Kepler-1563,1.99E+30,688743,5765,http://bit.ly/336nzNZ,Kepler-1563_b,0,4789.964,0,0,3.43276598,http://bit.ly/2Q2PngD
Kepler-550_System,http://bit.ly/2Iz4jPB,Kepler-550,1.73E+30,577431,5322,http://bit.ly/336nzNZ,Kepler-550_b,0,28167.848,0,0,8.60010411,http://bit.ly/2Q2PngD
GJ_273_System,http://bit.ly/2Iz4jPB,GJ_273,5.77E+29,201753,3382,http://bit.ly/336nzNZ,GJ_273_b,1.73E+25,0,1.36E+07,0.1,18.6498,http://bit.ly/2Q2PngD
GJ_273_System,http://bit.ly/2Iz4jPB,GJ_273,5.77E+29,201753,3382,http://bit.ly/336nzNZ,GJ_273_c,7.04E+24,0,5455385.562,0.17,4.7234,http://bit.ly/2Q2PngD
Kepler-870_System,http://bit.ly/2Iz4jPB,Kepler-870,2.01E+30,709614,5857,http://bit.ly/336nzNZ,Kepler-870_b,0,17730.016,0,0,21.3587621,http://bit.ly/2Q2PngD
Kepler-1339_System,http://bit.ly/2Iz4jPB,Kepler-1339,1.87E+30,647001,5586,http://bit.ly/336nzNZ,Kepler-1339_b,0,4503.996,0,0,1.34155513,http://bit.ly/2Q2PngD
